,Name,Address,Geocodes
83,First Student Inc,"1740 Lake St, San Francisco, CA 94121, USA","{'lat': 37.7862561, 'lng': -122.4785447}"
84,First Student Inc,"700 S Maumee St #2, Tecumseh, MI 49286, USA","{'lat': 41.99454970000001, 'lng': -83.9390713}"
85,Fremont School District Pine Street Primary Center,"109 W 44th St, Garden City, ID 83714, USA","{'lat': 43.6329313, 'lng': -116.2555483}"
86,Rehbein Transit Inc,"6298 Hodgson Rd, Circle Pines, MN 55014, USA","{'lat': 45.134294, 'lng': -93.125681}"
87,Faribault Transportation Co,"2615 NW 1st Ave, Ocala, FL 34475, USA","{'lat': 29.2142222, 'lng': -82.13649149999999}"
88,First Student Inc,"714 Bench St, Red Wing, MN 55066, USA","{'lat': 44.5594985, 'lng': -92.5682495}"
89,Hastings Bus Co-Minnesota Coaches,"425 E 31st St, Savannah, GA 31401, USA","{'lat': 32.0601795, 'lng': -81.0932935}"
90,Hastings Bus Co-Minnesota,"425 E 31st St, Savannah, GA 31401, USA","{'lat': 32.0601795, 'lng': -81.0932935}"
91,Safe Way Bus Co,"6030 Carmen Ave E, Inver Grove Heights, MN 55076, USA","{'lat': 44.8615157, 'lng': -93.0389994}"
92,First Student Inc,"1102 Snelling Ave N, St Paul, MN 55108, USA","{'lat': 44.974778, 'lng': -93.1662983}"
93,Centerline Charter Corp,"1870 Rice St, St Paul, MN 55113, USA","{'lat': 44.9972773, 'lng': -93.10477580000001}"
94,Osseo-Brooklyn School Bus Co,"900 Long Lake Rd Ste 180, New Brighton, MN 55112, USA","{'lat': 45.0652822, 'lng': -93.199489}"
95,Isd 197-Transportation,"1145 Medallion Dr, Mendota Heights, MN 55120, USA","{'lat': 44.8679826, 'lng': -93.14989969999999}"
96,M & M Bus Service Inc,"10606 Hemlock St, Annandale, MN 55302, USA","{'lat': 45.2688228, 'lng': -94.1092439}"
97,First Student Inc,"11911 Champlin Dr, Champlin, MN 55316, USA","{'lat': 45.1696537, 'lng': -93.3947149}"
98,Kottkes Bus Service Inc,"13625 Jay St NW, Andover, MN 55304, USA","{'lat': 45.2172747, 'lng': -93.3104436}"
99,Kottkes' Bus Svc Inc,"13625 Jay St NW, Andover, MN 55304, USA","{'lat': 45.2172747, 'lng': -93.3104436}"
100,First Student Inc,"5531 Manitou Rd, Shorewood, MN 55331, USA","{'lat': 44.9037081, 'lng': -93.5898615}"
101,Vision Of Elk River Inc,"12508 Elk Lake Rd NW, Elk River, MN 55330, USA","{'lat': 45.3190269, 'lng': -93.5840616}"
102,First Student Inc,"505 Tamarack Ave, Brea, CA 92821, USA","{'lat': 33.9259823, 'lng': -117.900553}"
103,Benjamin Bus Inc Of Jordan,"216 Nolden Ln, Jordan, MN 55352, USA","{'lat': 44.6657646, 'lng': -93.6325861}"
104,Benjamin Bus Inc,"216 Nolden Ln, Jordan, MN 55352, USA","{'lat': 44.6657646, 'lng': -93.6325861}"
105,Illinois Central Schl Bus LLC,"604 S Old Highway 18, Princeton, MN 55371, USA","{'lat': 45.562736, 'lng': -93.5892516}"
106,Koch School Bus Service Inc,"308 S Birch St, Waconia, MN 55387, USA","{'lat': 44.846522, 'lng': -93.7789493}"
107,Minnesota Coaches Inc,"322 W 59 1/2 St, Minneapolis, MN 55419, USA","{'lat': 44.8956088, 'lng': -93.2842999}"
108,Laser Transportation Inc,"2211 Edgewood Ave S, Minneapolis, MN 55426, USA","{'lat': 44.9620995, 'lng': -93.36121729999999}"
109,Spartan Transportation,"730 1st St, Indian Rocks Beach, FL 33785, USA","{'lat': 27.8894466, 'lng': -82.84921179999999}"
110,Engle Bus Service Inc,"306 5th Ave, New York, NY 10001, USA","{'lat': 40.7468703, 'lng': -73.9860636}"
111,Metroplitan Schl Chrtr Bus Svc,"3941 E Calvary Rd, Duluth, MN 55803, USA","{'lat': 46.8559241, 'lng': -92.0944597}"
112,First Student Inc,"2021 32nd Ave NW, Rochester, MN 55901, USA","{'lat': 44.0456051, 'lng': -92.5110904}"
113,Austin Public Schools - Isd 492,"912 1st Ave NE, Austin, MN 55912, USA","{'lat': 43.6673676, 'lng': -92.9631416}"
114,Austin Public Schools -,"912 1st Ave NE, Austin, MN 55912, USA","{'lat': 43.6673676, 'lng': -92.9631416}"
115,Austin Public Schools - Isd 492,"1118 N Main St, Pearland, TX 77581, USA","{'lat': 29.5936314, 'lng': -95.2872831}"
116,Bernard Bus Service Inc,"103 Division St NW, Chatfield, MN 55923, USA","{'lat': 43.8490779, 'lng': -92.19469749999999}"
117,Yaeger Bus Svc Inc,"56548 Doc Jones Rd, Mankato, MN 56001, USA","{'lat': 44.1378508, 'lng': -94.0177083}"
118,Manske Bus Svc Inc,"59780 235th St, Kasota, MN 56050, USA","{'lat': 44.2184461, 'lng': -93.89328479999999}"
119,Minnesota Motor Bus Inc,"1115 E 1st St, Bloomington, IN 47401, USA","{'lat': 39.1595722, 'lng': -86.5205557}"
120,Rustad Bus Service Inc,"208 N 8th St, Morehead City, NC 28557, USA","{'lat': 34.7229417, 'lng': -76.71223189999999}"
121,Ludolph Bus Svc Inc,"302 8th Ave NW, New Brighton, MN 55112, USA","{'lat': 45.0531032, 'lng': -93.1980901}"
122,Ludolph Brothers Inc Bus Svc,"2643 Oak Ave, Northbrook, IL 60062, USA","{'lat': 42.1249584, 'lng': -87.8456516}"
123,Thielen Bus Lines Inc,"220 W 11th St, New York, NY 10014, USA","{'lat': 40.7362741, 'lng': -74.0022482}"
124,Spanier Bus Svc,"1310 Sunridge Dr, St Cloud, MN 56301, USA","{'lat': 45.5194128, 'lng': -94.16552879999999}"
125,Trobec's Bus Svc,"413 County Rd 2 S, St Stephen, MN 56375, USA","{'lat': 45.6975987, 'lng': -94.2777978}"
126,Reichert Bus & Limo Svc,"8342 Industrial Park Rd S, Baxter, MN 56425, USA","{'lat': 46.3509606, 'lng': -94.2261047}"
127,Reichert Bus Svc,"8342 Industrial Park Rd S, Baxter, MN 56425, USA","{'lat': 46.3509606, 'lng': -94.2261047}"
128,Guardian School Bus Co,"2779 US-10, St Cloud, MN 56304, USA","{'lat': 45.5301036, 'lng': -94.0939612}"
129,Schultz Garage & Bus Company,"1110 Randolph Rd, Detroit Lakes, MN 56501, USA","{'lat': 46.8109731, 'lng': -95.82422}"
130,Independent School District 15,"2410 14th St S, Moorhead, MN 56560, USA","{'lat': 46.8504239, 'lng': -96.7569093}"
131,Independent School Dst 152,"910 11th Ave N, Nashville, TN 37208, USA","{'lat': 36.1688174, 'lng': -86.7947674}"
132,Independent School District,"2410 14th St S, Moorhead, MN 56560, USA","{'lat': 46.8504239, 'lng': -96.7569093}"
133,Bauck Busing Ltd,"11450 US Hwy 380 Ste 130, Cross Roads, TX 76227, USA","{'lat': 33.2261017, 'lng': -96.98641959999999}"
134,Bauck Busing Limited,"11450 US Hwy 380 Ste 130, Cross Roads, TX 76227, USA","{'lat': 33.2261017, 'lng': -96.98641959999999}"
135,Bauck Bussing Ltd,"11450 US Hwy 380 Ste 130, Cross Roads, TX 76227, USA","{'lat': 33.2261017, 'lng': -96.98641959999999}"
136,Rhen Transportation,"Francisco, IN 47649, USA","{'lat': 38.3626926, 'lng': -87.45048880000002}"
137,Northland Bus Svc Inc,"4105 E Burdick Expy, Minot, ND 58701, USA","{'lat': 48.2301306, 'lng': -101.2322543}"
138,Big Sky Bus Lines Inc,"2920 15th St, Denver, CO 80211, USA","{'lat': 39.7583408, 'lng': -105.0116901}"
139,Karst Stage Inc,"511 N Wallace Ave, Bozeman, MT 59715, USA","{'lat': 45.6854126, 'lng': -111.0290853}"
140,"Karst Stage, Inc","511 N Wallace Ave, Bozeman, MT 59715, USA","{'lat': 45.6854126, 'lng': -111.0290853}"
141,Harlow's School Bus Svc Inc,"PO Box 460, Olive Branch, MS 38654, USA","{'lat': 34.9617604, 'lng': -89.8295315}"
142,Laidlaw International Inc,"1705 Bow St, Missoula, MT 59801, USA","{'lat': 46.8547756, 'lng': -114.0099261}"
143,Huskey Bus & Trnsp Svcs Inc,"1 Cave Industrial Dr, Festus, MO 63028, USA","{'lat': 38.2350448, 'lng': -90.39496030000001}"
144,First Student Inc,"17146 Manchester Rd, Grover, MO 63040, USA","{'lat': 38.577787, 'lng': -90.651319}"
145,First Student,"2 Union 70 Center Pkwy, St. Louis, MO 63120, USA","{'lat': 38.6904528, 'lng': -90.25943699999999}"
146,First Student,"10400 Tesshire Dr, Affton, MO 63123, USA","{'lat': 38.5345382, 'lng': -90.3400824}"
147,First Student Inc,"10400 Tesshire Dr, Affton, MO 63123, USA","{'lat': 38.5345382, 'lng': -90.3400824}"
148,Meyer Enterprises Inc,"916 N Main St, Sand Springs, OK 74063, USA","{'lat': 36.1476678, 'lng': -96.11060479999999}"
149,Durham School Services L P,"1001 N Jefferson St, Harvard, IL 60033, USA","{'lat': 42.4267902, 'lng': -88.6108076}"
150,Durham School Svc,"506 SE 15th St, Fort Lauderdale, FL 33316, USA","{'lat': 26.103002, 'lng': -80.1376956}"
151,Durham School Services,"506 SE 15th St, Fort Lauderdale, FL 33316, USA","{'lat': 26.103002, 'lng': -80.1376956}"
152,Durham School Svc,"6400 E 35th St, Kansas City, MO 64129, USA","{'lat': 39.06182159999999, 'lng': -94.5091953}"
153,First Student Inc,"6400 E 35th St, Kansas City, MO 64129, USA","{'lat': 39.06182159999999, 'lng': -94.5091953}"
154,Durham School Svc,"1251 Century Dr, Clover, SC 29710, USA","{'lat': 35.1012724, 'lng': -81.18278099999999}"
155,First Student Inc,"6207 NW Bell Rd, Parkville, MO 64152, USA","{'lat': 39.2083902, 'lng': -94.68581280000001}"
156,K C Party Buses LLC,"10900 Forest Ave, Kansas City, MO 64131, USA","{'lat': 38.9292495, 'lng': -94.5775563}"
157,Durham School Bus Co,"1509 N Harris St, Cameron, MO 64429, USA","{'lat': 39.7530599, 'lng': -94.2443704}"
158,Durham School Svc,"1509 N Harris St, Cameron, MO 64429, USA","{'lat': 39.7530599, 'lng': -94.2443704}"
159,First Student Inc,"321 Norman Dr, Euless, TX 76040, USA","{'lat': 32.8334057, 'lng': -97.08895849999999}"
160,First Student,"321 Norman Dr, Euless, TX 76040, USA","{'lat': 32.8334057, 'lng': -97.08895849999999}"
161,First Student Inc,"18950 W 157th Terrace, Olathe, KS 66062, USA","{'lat': 38.8441755, 'lng': -94.80500939999999}"
162,Kraph School Bus Co,"495 Thomas Jones Way, Exton, PA 19341, USA","{'lat': 40.0230727, 'lng': -75.6533116}"
163,Durham School Services,"1009 Sloan St, Lititz, PA 17543, USA","{'lat': 40.1225882, 'lng': -76.33648}"
164,"Laidlaw International, Inc.","1720 E Fairview Ave, Spokane, WA 99207, USA","{'lat': 47.6853156, 'lng': -117.3835241}"
165,FirstGroup America,"2300 Kasch Park Rd, Everett, WA 98204, USA","{'lat': 47.916317, 'lng': -122.2650877}"
166,Durham School Services,"1622 Oakes Rd, Racine, WI 53406, USA","{'lat': 42.7113466, 'lng': -87.8705627}"
167,"Riteway Bus Service, Inc.","5855 N 94th St, Milwaukee, WI 53225, USA","{'lat': 43.1246581, 'lng': -88.0300417}"
168,"Laidlaw International, Inc.","1717 Main St #5200, Dallas, TX 75201, USA","{'lat': 32.7816002, 'lng': -96.7966338}"
169,"Laidlaw International, Inc.","4524 South 13th Street, Milwaukee, WI 53221, USA","{'lat': 42.9622704, 'lng': -87.9283725}"
170,Johnson School Bus Service Inc,"2151 W Washington St, Tempe, AZ 85284, USA","{'lat': 33.4449417, 'lng': -111.9590693}"
171,Johnson School Bus Service Inc,"2151 W Washington St, Indianapolis, IN 46222, USA","{'lat': 39.7658832, 'lng': -86.19809819999999}"
172,Burleson ISD,"1160 SW Wilshire Blvd, Burleson, TX 76028, USA","{'lat': 32.5254861, 'lng': -97.3438856}"
173,Student Transportation ...,"202 Mainelli Rd, Middlebury, VT 05753, USA","{'lat': 44.0366945, 'lng': -73.1698876}"
174,"FirstGroup America, Inc...","5873 N 55th St, Milwaukee, WI 53218, USA","{'lat': 43.12448970000001, 'lng': -87.9816276}"
175,Dousman Transport Co In...,"28401 Wilmot Rd, Trevor, WI 53179, USA","{'lat': 42.507738, 'lng': -88.1517631}"
176,Birdville ISD,"6205 S Broadway Ave, Tyler, TX 75703, USA","{'lat': 32.2814618, 'lng': -95.3068517}"
177,Durham School Services,"1950 Texan Dr, Justin, TX 76247, USA","{'lat': 33.0303274, 'lng': -97.32182720000002}"
178,Foreman Charters,"3421 Hovland Dr, Sioux Falls, SD 57107, USA","{'lat': 43.5680711, 'lng': -96.77378399999999}"
179,Birdville Independent School District,"6205 S Broadway Ave, Tyler, TX 75703, USA","{'lat': 32.2814618, 'lng': -95.3068517}"
180,"Student Transportation of America, Inc.","202 Mainelli Rd, Middlebury, VT 05753, USA","{'lat': 44.0366945, 'lng': -73.1698876}"
181,First Student Inc,"7505 183rd Ave SW, Rochester, WA 98579, USA","{'lat': 46.8210273, 'lng': -123.0397981}"
182,First Student Inc,"20 Founders Rd, Essex Junction, VT 05452, USA","{'lat': 44.50075959999999, 'lng': -73.0526387}"
183,First Student Inc,"1681 Getwell Rd, Memphis, TN 38111, USA","{'lat': 35.0857206, 'lng': -89.931856}"
184,First Student Inc,"500 W Winchester Rd, Libertyville, IL 60048, USA","{'lat': 42.2987852, 'lng': -87.9598986}"
185,WITTENBERG-BIRNAMWOOD BUS GRGE,"400 W Grand Ave, Chicago, IL 60654, USA","{'lat': 41.891762, 'lng': -87.638341}"
186,Mud Creek Off Road Park,"2217 Robbins Dr, Jacksonville, TX 75766, USA","{'lat': 31.9664378, 'lng': -95.2250567}"
187,Laidlaw Education Svc,"2743 S Bartells Dr, Beloit, WI 53511, USA","{'lat': 42.5484551, 'lng': -89.0205914}"
188,Laidlaw Transit Inc,"6206 Alderson St, Schofield, WI 54476, USA","{'lat': 44.900837, 'lng': -89.593637}"
189,Dallas Student Busing Transpor,"3701 Botham Jean Blvd, Dallas, TX 75215, USA","{'lat': 32.7539518, 'lng': -96.77315399999999}"
190,Calhoun School Bus Maintenance,"302 Milligan Cir, St Matthews, SC 29135, USA","{'lat': 33.6737688, 'lng': -80.7766449}"
191,Wittenberg-birnamwood Bus Grge,"400 W Grand Ave, Chicago, IL 60654, USA","{'lat': 41.891762, 'lng': -87.638341}"
192,First Student Inc,"3800 E Deer Park Milan Rd, Chattaroy, WA 99003, USA","{'lat': 47.9706147, 'lng': -117.3575353}"
193,Clarkston School Trnsprtn Dept,"1281 Sycamore St, Abilene, TX 79602, USA","{'lat': 32.4346242, 'lng': -99.73604859999999}"
194,Dousman Transport Co Inc,"1736 Hobbs Dr, Delavan, WI 53115, USA","{'lat': 42.6350159, 'lng': -88.6133151}"
195,Dousman Transport Co Inc,"1325 Industrial Park Ave, Redlands, CA 92374, USA","{'lat': 34.063174, 'lng': -117.2019945}"
196,Durham School Svc,"1681 Getwell Rd, Memphis, TN 38111, USA","{'lat': 35.0857206, 'lng': -89.931856}"
197,Durham School Svc,"601 Tahoka Rd, Brownfield, TX 79316, USA","{'lat': 33.1818621, 'lng': -102.2691435}"
198,Durham School Svc,"10103 W Charles Rd, Nine Mile Falls, WA 99026, USA","{'lat': 47.7804106, 'lng': -117.5533018}"
199,Student Transportation-america,"2000 Western Ave, Mattoon, IL 61938, USA","{'lat': 39.4841584, 'lng': -88.37919079999999}"
200,Mansfield Independent School,"1910 N Main St, Suffolk, VA 23434, USA","{'lat': 36.7566676, 'lng': -76.58474749999999}"
201,DURHAM SCHOOL SVC,"1200 Old Decatur Rd, Decatur, TX 76234, USA","{'lat': 33.2768783, 'lng': -97.6009685}"
202,Dousman Transport Co Inc,"Co Rd H, Wisconsin, USA","{'lat': 42.793956, 'lng': -88.6025425}"
203,Dousman Transport Co Inc,"28401 Wilmot Rd, Trevor, WI 53179, USA","{'lat': 42.507738, 'lng': -88.1517631}"
204,Durham School Svc,"1200 Old Decatur Rd, Decatur, TX 76234, USA","{'lat': 33.2768783, 'lng': -97.6009685}"
205,Durham School Svc,"1610 Howell Ave, Brooksville, FL 34601, USA","{'lat': 28.5783708, 'lng': -82.37663959999999}"
206,Taylor Isd,"417 W 2nd St, Hinsdale, IL 60521, USA","{'lat': 41.8000085, 'lng': -87.9361802}"
207,Manor Independent School Dist,"1860 Farm to Market 359, Richmond, TX 77469, USA","{'lat': 29.6209753, 'lng': -95.7425763}"
208,Mason County Trnsprtn Co-op,"700 S 1st St, Austin, TX 78704, USA","{'lat': 30.2558546, 'lng': -97.7519834}"
209,FIRST STUDENT INC,"4150 W Mitchell St, West Milwaukee, WI 53215, USA","{'lat': 43.0124693, 'lng': -87.9650111}"
210,BIRDVILLE SCHOOL DIST TRNSPRTN,"6205 S Broadway Ave, Tyler, TX 75703, USA","{'lat': 32.2814618, 'lng': -95.3068517}"
211,Mesquite Independent Sch Dist,"700 E Kimbrough St, Mesquite, TX 75149, USA","{'lat': 32.76872240000001, 'lng': -96.5909293}"
